Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Project.0001,Project file needs to be converted to SDK-style,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\RecipeUI.csproj,,,,,,,,
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\RecipeUI.csproj,,,,,,,,"Current target framework: .NETFramework,Version=v4.8 Recommended target framework: net10.0-windows"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\Properties\Settings.Designer.cs,16,74,M:System.Configuration.ApplicationSettingsBase.#ctor,,,,,ApplicationSettingsBase
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\Properties\Settings.Designer.cs,16,74,T:System.Configuration.ApplicationSettingsBase,,,,,ApplicationSettingsBase
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,41,12,T:System.Windows.Forms.TextBox,,,,,"return new CreateRecipeForm.IngredientData { Quantity = txtQuantity.Text.Trim(), Name = txtName.Text.Trim() };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,41,12,P:System.Windows.Forms.TextBox.Text,,,,,"return new CreateRecipeForm.IngredientData { Quantity = txtQuantity.Text.Trim(), Name = txtName.Text.Trim() };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,41,12,T:System.Windows.Forms.TextBox,,,,,"return new CreateRecipeForm.IngredientData { Quantity = txtQuantity.Text.Trim(), Name = txtName.Text.Trim() };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,41,12,P:System.Windows.Forms.TextBox.Text,,,,,"return new CreateRecipeForm.IngredientData { Quantity = txtQuantity.Text.Trim(), Name = txtName.Text.Trim() };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,36,12,T:System.Windows.Forms.Button,,,,,"Controls.AddRange(new Control[] { lblQuantity, txtQuantity, lblName, txtName, btnCancel, btnOk });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,36,12,T:System.Windows.Forms.Button,,,,,"Controls.AddRange(new Control[] { lblQuantity, txtQuantity, lblName, txtName, btnCancel, btnOk });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,36,12,T:System.Windows.Forms.TextBox,,,,,"Controls.AddRange(new Control[] { lblQuantity, txtQuantity, lblName, txtName, btnCancel, btnOk });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,36,12,T:System.Windows.Forms.TextBox,,,,,"Controls.AddRange(new Control[] { lblQuantity, txtQuantity, lblName, txtName, btnCancel, btnOk });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,36,12,T:System.Windows.Forms.Control.ControlCollection,,,,,"Controls.AddRange(new Control[] { lblQuantity, txtQuantity, lblName, txtName, btnCancel, btnOk });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,36,12,P:System.Windows.Forms.Control.Controls,,,,,"Controls.AddRange(new Control[] { lblQuantity, txtQuantity, lblName, txtName, btnCancel, btnOk });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,36,12,M:System.Windows.Forms.Control.ControlCollection.AddRange(System.Windows.Forms.Control[]),,,,,"Controls.AddRange(new Control[] { lblQuantity, txtQuantity, lblName, txtName, btnCancel, btnOk });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,34,79,M:System.Windows.Forms.Form.Close,,,,,Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,34,43,T:System.Windows.Forms.DialogResult,,,,,DialogResult = DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,34,43,T:System.Windows.Forms.DialogResult,,,,,DialogResult = DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,34,43,F:System.Windows.Forms.DialogResult.Cancel,,,,,DialogResult = DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,34,43,T:System.Windows.Forms.DialogResult,,,,,DialogResult = DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,34,43,P:System.Windows.Forms.Form.DialogResult,,,,,DialogResult = DialogResult.Cancel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,34,12,T:System.Windows.Forms.Button,,,,,"btnCancel.Click += (s, e) => { DialogResult = DialogResult.Cancel; Close(); };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,34,12,E:System.Windows.Forms.Control.Click,,,,,"btnCancel.Click += (s, e) => { DialogResult = DialogResult.Cancel; Close(); };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,33,71,M:System.Windows.Forms.Form.Close,,,,,Close();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,33,39,T:System.Windows.Forms.DialogResult,,,,,DialogResult = DialogResult.OK;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,33,39,T:System.Windows.Forms.DialogResult,,,,,DialogResult = DialogResult.OK;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,33,39,F:System.Windows.Forms.DialogResult.OK,,,,,DialogResult = DialogResult.OK;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,33,39,T:System.Windows.Forms.DialogResult,,,,,DialogResult = DialogResult.OK;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,33,39,P:System.Windows.Forms.Form.DialogResult,,,,,DialogResult = DialogResult.OK;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,33,12,T:System.Windows.Forms.Button,,,,,"btnOk.Click += (s, e) => { DialogResult = DialogResult.OK; Close(); };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,33,12,E:System.Windows.Forms.Control.Click,,,,,"btnOk.Click += (s, e) => { DialogResult = DialogResult.OK; Close(); };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,31,12,P:System.Windows.Forms.Control.Width,,,,,"btnCancel = new Button { Text = ""Cancel"", Location = new System.Drawing.Point(190, 120), Width = 80 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,31,12,P:System.Windows.Forms.Control.Location,,,,,"btnCancel = new Button { Text = ""Cancel"", Location = new System.Drawing.Point(190, 120), Width = 80 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,31,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"btnCancel = new Button { Text = ""Cancel"", Location = new System.Drawing.Point(190, 120), Width = 80 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,31,12,T:System.Windows.Forms.Button,,,,,"btnCancel = new Button { Text = ""Cancel"", Location = new System.Drawing.Point(190, 120), Width = 80 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,31,12,M:System.Windows.Forms.Button.#ctor,,,,,"btnCancel = new Button { Text = ""Cancel"", Location = new System.Drawing.Point(190, 120), Width = 80 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,31,12,T:System.Windows.Forms.Button,,,,,"btnCancel = new Button { Text = ""Cancel"", Location = new System.Drawing.Point(190, 120), Width = 80 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,30,12,P:System.Windows.Forms.Control.Width,,,,,"btnOk = new Button { Text = ""OK"", Location = new System.Drawing.Point(280, 120), Width = 80 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,30,12,P:System.Windows.Forms.Control.Location,,,,,"btnOk = new Button { Text = ""OK"", Location = new System.Drawing.Point(280, 120), Width = 80 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,30,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"btnOk = new Button { Text = ""OK"", Location = new System.Drawing.Point(280, 120), Width = 80 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,30,12,T:System.Windows.Forms.Button,,,,,"btnOk = new Button { Text = ""OK"", Location = new System.Drawing.Point(280, 120), Width = 80 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,30,12,M:System.Windows.Forms.Button.#ctor,,,,,"btnOk = new Button { Text = ""OK"", Location = new System.Drawing.Point(280, 120), Width = 80 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,30,12,T:System.Windows.Forms.Button,,,,,"btnOk = new Button { Text = ""OK"", Location = new System.Drawing.Point(280, 120), Width = 80 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,28,12,P:System.Windows.Forms.Control.Width,,,,,"txtName = new TextBox { Location = new System.Drawing.Point(120, 51), Width = 240 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,28,12,P:System.Windows.Forms.Control.Location,,,,,"txtName = new TextBox { Location = new System.Drawing.Point(120, 51), Width = 240 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,28,12,T:System.Windows.Forms.TextBox,,,,,"txtName = new TextBox { Location = new System.Drawing.Point(120, 51), Width = 240 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,28,12,M:System.Windows.Forms.TextBox.#ctor,,,,,"txtName = new TextBox { Location = new System.Drawing.Point(120, 51), Width = 240 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,28,12,T:System.Windows.Forms.TextBox,,,,,"txtName = new TextBox { Location = new System.Drawing.Point(120, 51), Width = 240 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,27,12,P:System.Windows.Forms.Label.AutoSize,,,,,"var lblName = new Label { Text = ""Name"", Location = new System.Drawing.Point(20, 55), AutoSize = true };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,27,12,P:System.Windows.Forms.Control.Location,,,,,"var lblName = new Label { Text = ""Name"", Location = new System.Drawing.Point(20, 55), AutoSize = true };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,27,12,P:System.Windows.Forms.Label.Text,,,,,"var lblName = new Label { Text = ""Name"", Location = new System.Drawing.Point(20, 55), AutoSize = true };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,27,12,T:System.Windows.Forms.Label,,,,,"var lblName = new Label { Text = ""Name"", Location = new System.Drawing.Point(20, 55), AutoSize = true };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,27,12,M:System.Windows.Forms.Label.#ctor,,,,,"var lblName = new Label { Text = ""Name"", Location = new System.Drawing.Point(20, 55), AutoSize = true };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,25,12,P:System.Windows.Forms.Control.Width,,,,,"txtQuantity = new TextBox { Location = new System.Drawing.Point(120, 16), Width = 240 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,25,12,P:System.Windows.Forms.Control.Location,,,,,"txtQuantity = new TextBox { Location = new System.Drawing.Point(120, 16), Width = 240 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,25,12,T:System.Windows.Forms.TextBox,,,,,"txtQuantity = new TextBox { Location = new System.Drawing.Point(120, 16), Width = 240 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,25,12,M:System.Windows.Forms.TextBox.#ctor,,,,,"txtQuantity = new TextBox { Location = new System.Drawing.Point(120, 16), Width = 240 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,25,12,T:System.Windows.Forms.TextBox,,,,,"txtQuantity = new TextBox { Location = new System.Drawing.Point(120, 16), Width = 240 };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,24,12,P:System.Windows.Forms.Label.AutoSize,,,,,"var lblQuantity = new Label { Text = ""Quantity"", Location = new System.Drawing.Point(20, 20), AutoSize = true };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,24,12,P:System.Windows.Forms.Control.Location,,,,,"var lblQuantity = new Label { Text = ""Quantity"", Location = new System.Drawing.Point(20, 20), AutoSize = true };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,24,12,P:System.Windows.Forms.Label.Text,,,,,"var lblQuantity = new Label { Text = ""Quantity"", Location = new System.Drawing.Point(20, 20), AutoSize = true };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,24,12,T:System.Windows.Forms.Label,,,,,"var lblQuantity = new Label { Text = ""Quantity"", Location = new System.Drawing.Point(20, 20), AutoSize = true };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,24,12,M:System.Windows.Forms.Label.#ctor,,,,,"var lblQuantity = new Label { Text = ""Quantity"", Location = new System.Drawing.Point(20, 20), AutoSize = true };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,18,12,T:System.Windows.Forms.FormStartPosition,,,,,StartPosition = FormStartPosition.CenterParent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,18,12,T:System.Windows.Forms.FormStartPosition,,,,,StartPosition = FormStartPosition.CenterParent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,18,12,F:System.Windows.Forms.FormStartPosition.CenterParent,,,,,StartPosition = FormStartPosition.CenterParent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,18,12,T:System.Windows.Forms.FormStartPosition,,,,,StartPosition = FormStartPosition.CenterParent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,18,12,P:System.Windows.Forms.Form.StartPosition,,,,,StartPosition = FormStartPosition.CenterParent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,17,12,P:System.Windows.Forms.Control.Height,,,,,Height = 200;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,16,12,P:System.Windows.Forms.Control.Width,,,,,Width = 400;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,15,12,P:System.Windows.Forms.Form.Text,,,,,"Text = ""Add Ingredient"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,13,8,M:System.Windows.Forms.Form.#ctor,,,,,"public IngredientDialog()          {              Text = ""Add Ingredient"";              Width = 400;              Height = 200;              StartPosition = FormStartPosition.CenterParent;              InitializeLayout();          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,11,23,T:System.Windows.Forms.Button,,,,,btnCancel
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,10,23,T:System.Windows.Forms.Button,,,,,btnOk
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,9,24,T:System.Windows.Forms.TextBox,,,,,txtName
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,8,24,T:System.Windows.Forms.TextBox,,,,,txtQuantity
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,18,12,T:System.Windows.Forms.FormStartPosition,,,,,StartPosition = FormStartPosition.CenterParent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,18,12,T:System.Windows.Forms.FormStartPosition,,,,,StartPosition = FormStartPosition.CenterParent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,18,12,F:System.Windows.Forms.FormStartPosition.CenterParent,,,,,StartPosition = FormStartPosition.CenterParent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,18,12,T:System.Windows.Forms.FormStartPosition,,,,,StartPosition = FormStartPosition.CenterParent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,18,12,P:System.Windows.Forms.Form.StartPosition,,,,,StartPosition = FormStartPosition.CenterParent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,17,12,P:System.Windows.Forms.Control.Height,,,,,Height = 200;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,16,12,P:System.Windows.Forms.Control.Width,,,,,Width = 400;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,15,12,P:System.Windows.Forms.Form.Text,,,,,"Text = ""Add Ingredient"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,13,8,M:System.Windows.Forms.Form.#ctor,,,,,"public IngredientDialog()          {              Text = ""Add Ingredient"";              Width = 400;              Height = 200;              StartPosition = FormStartPosition.CenterParent;              InitializeLayout();          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\IngredientDialog.cs,6,36,T:System.Windows.Forms.Form,,,,,Form
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,282,8,T:System.Drawing.Image,,,,,private static Image ByteArrayToImage(byte[] bytes)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,287,16,T:System.Drawing.Image,,,,,return Image.FromStream(ms);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,287,16,T:System.Drawing.Image,,,,,return Image.FromStream(ms);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,287,16,M:System.Drawing.Image.FromStream(System.IO.Stream),,,,,return Image.FromStream(ms);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,271,12,T:System.Windows.Forms.Label,,,,,"lblProgress.Text = percent + ""%"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,271,12,P:System.Windows.Forms.Label.Text,,,,,"lblProgress.Text = percent + ""%"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,270,12,T:System.Windows.Forms.ProgressBar,,,,,progressRecipe.Value = percent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,270,12,P:System.Windows.Forms.ProgressBar.Value,,,,,progressRecipe.Value = percent;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,263,16,T:System.Windows.Forms.Label,,,,,"lblProgress.Text = ""0%"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,263,16,P:System.Windows.Forms.Label.Text,,,,,"lblProgress.Text = ""0%"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,262,16,T:System.Windows.Forms.ProgressBar,,,,,progressRecipe.Value = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,262,16,P:System.Windows.Forms.ProgressBar.Value,,,,,progressRecipe.Value = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,227,12,T:System.Windows.Forms.Button,,,,,btnNextStep.Enabled = steps.Count > 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,227,12,P:System.Windows.Forms.Control.Enabled,,,,,btnNextStep.Enabled = steps.Count > 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,226,12,T:System.Windows.Forms.Button,,,,,btnPrevStep.Enabled = steps.Count > 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,226,12,P:System.Windows.Forms.Control.Enabled,,,,,btnPrevStep.Enabled = steps.Count > 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,223,16,T:System.Windows.Forms.Button,,,,,btnNextStepImg.Enabled = imgs.Count > 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,223,16,P:System.Windows.Forms.Control.Enabled,,,,,btnNextStepImg.Enabled = imgs.Count > 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,222,16,T:System.Windows.Forms.Button,,,,,btnPrevStepImg.Enabled = imgs.Count > 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,222,16,P:System.Windows.Forms.Control.Enabled,,,,,btnPrevStepImg.Enabled = imgs.Count > 1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,221,16,T:System.Windows.Forms.Label,,,,,"lblStepImgIndex.Text = $""{currentStepImgIndex + 1}/{imgs.Count}"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RecipeMan\RecipeUI.csproj,File,RecipeMan\ViewRecipeForm.cs,221,16,P:System.Windows.Forms.Label.Text,,,,,"lblStepImgIndex.Text = $""{currentStepImgIndex + 1}/{imgs.Count}"";"
